,Ticker,sector,ROE_2022,ROE_2023,ROE_2024,EBIT Margin_2022,EBIT Margin_2023,EBIT Margin_2024,ROA_2022,ROA_2023,ROA_2024,ROIC_2022,ROIC_2023,ROIC_2024
640,HIT.AX,Industrials,0.6404406385754363,0.7231279355264343,0.7085454001438598,0.10121389016924093,0.09670797777279924,0.13129871927437578,0.36575398956216665,0.3838234967660835,0.3696787064225894,0.6404406385754363,0.7231279355264343,0.7085454001438598
1421,TZL.AX,Industrials,0.03409076459443307,-39.70943516393116,-0.02736428818821624,0.012561273366012461,-0.41277692541947314,0.03139367890315848,0.0036439159490215343,-0.5573891382832695,0.014070084889691551,0.008805989452355976,-1.899735744115498,-0.4306218644012699
243,SGF.AX,Industrials,0.13080547284308922,0.1338614403873813,0.1539795789565879,0.11716641653649688,0.1535932952630435,0.1992917641187906,0.03523758768854433,0.027609177938267906,0.029019115635646183,0.09018590485128651,0.08762641392324653,0.10161043835586943
818,SGI.AX,Industrials,0.04048475994652037,0.05798484838213457,0.07440845966340943,0.014279285222797452,0.021011573219039972,0.026443429089855034,0.011317862444537488,0.014442117941607888,0.018238359238833525,0.022435610644609593,0.02905586587978533,0.03615090538308475
1021,HCL.AX,Industrials,0.20414692461346728,0.15844409681707305,-0.32968396833114655,0.08602040294375064,0.0998420835296892,-0.25106230931919526,0.10353925422483352,0.07883320919962873,-0.207481297825807,0.19261150919493042,0.15558245625453018,-0.32968396833114655
1160,BPP.AX,Industrials,-0.7625887654935486,-0.19422493714598724,0.04743164301108077,-0.14203493097672085,-0.00337227594842838,0.051886963894623654,-0.17727710539958416,-0.04574514843073932,0.014631894914016265,-0.24224158840461138,-0.06982833741113989,0.023360732222548166
420,SHA.AX,Industrials,0.3279905286644506,0.4541796469366563,0.5596952327694673,0.015836597052514754,0.018611853751836504,0.02787366790872943,0.03580357986092126,0.04406283056567658,0.06274316207670698,0.2637398850280107,0.3371230369014356,0.5118419790967494
698,BOL.AX,Industrials,0.03400564219175379,-0.047839971079110685,0.06103704798274819,0.026468189989066176,-0.016097380896867956,0.03545872214357079,0.019571199207033447,-0.02593017793397627,0.029382017351795086,0.02868622970171164,-0.042135771727150266,0.054682199533352085
304,IPG.AX,Industrials,0.19597644403695605,0.23582477062201587,0.19998569231319527,0.0918198222659675,0.10303177084480064,0.1115632487812939,0.10002204714489474,0.12158452381852695,0.10846306804403705,0.19597644403695605,0.23582477062201587,0.17557191979776726
445,IMB.AX,Industrials,0.26280357367560087,18.850556438791735,-0.23492261510272505,0.06986313236313237,-0.19919094835452278,0.021913691746855396,-0.11020526621286475,-0.30733142390585916,-0.03158429904974553,-0.15963159001012744,-0.4063538846430652,-0.044986935423665546
926,AVA.AX,Industrials,1.1427191832792991,-0.03818702220934024,-0.18191353600335647,-0.017775629665431503,-0.022691514282717387,-0.16483662298888704,0.8995438748913988,-0.03123610822985508,-0.14229065251873324,1.1427191832792991,-0.03650658954332127,-0.1681125704777137
215,KLS.AX,Industrials,0.08478405784096299,0.02685958737871839,0.06267619102159187,0.06490738839501402,0.03928369914799978,0.0621962097588718,0.03663729082087335,0.011329557173960956,0.025343433540225044,0.0552052982896374,0.01611725322830524,0.03443014652963699
183,IPH.AX,Industrials,0.1227409594595699,0.12820545927493726,0.10037757155616604,0.19976758475142253,0.2191357832934671,0.18923381770145312,0.07712397586684508,0.06847698884162794,0.04844573261222498,0.09634702819714079,0.08531199729289954,0.05980514147161961
413,VYS.AX,Industrials,0.10811042478257696,0.12695026992304667,0.21520347299932424,0.09876661340378336,0.11687606828106821,0.1514737825249584,0.06040656182797404,0.07084285749226407,0.12655588484562472,0.07562150353860546,0.0960736997416481,0.18400727420142204
541,KOV.AX,Industrials,0.2842884012539185,0.24072020072580036,0.21552212009445193,0.13115910625560606,0.12830746901864465,0.12158615997667412,0.18517278273724447,0.16368282699587755,0.1470562779209193,0.2842884012539185,0.24072020072580036,0.21552212009445193
231,JLG.AX,Industrials,0.13029910794188523,0.13804687511511027,0.11858548061426745,0.0650501610583933,0.07510036587497815,0.08337388987260069,0.05592207069301419,0.06527389859178873,0.061101343702694086,0.11758537064953792,0.12483727796853619,0.108453779177787
354,KPG.AX,Industrials,0.287898745607359,0.19051445134323722,0.16327759507156422,0.2745465110524465,0.177615459294531,0.1808808706989819,0.06384785005829033,0.032838759983008114,0.024151858665378566,0.11723269779145053,0.06263010335689063,0.04940261378367962
982,VRS.AX,Industrials,1.166237291891742,0.031075808249721292,-0.1808855291576674,0.014659073685122231,0.022982123913108138,-0.03439822014860895,0.31003755799396127,0.012519649674376824,-0.07108376213463477,1.0072011292136176,0.028115741032591565,-0.15160821076450623
768,AVD.AX,Industrials,-0.22527541649443775,-0.11426483869985692,0.02994273031726215,-0.18824126252862217,-0.01986983197929967,0.020020827527537807,-0.1337244965995466,-0.051180654985113976,0.01154942711478342,-0.20509841778883126,-0.07440102549193219,0.016404744456206065
1045,D3E.AX,N.A,,-0.17914600173608689,-0.23906215272839842,,,,,-0.17788137586283687,-0.23726210105836412,,-0.17914600173608689,-0.23906215272839842
1513,CMB.AX,N.A,-2.4734077659539055,-3.5519570282354898,-1.7015825385564385,,,-2760.175243393602,-1.1029180407621564,-0.6721610780187286,-0.5560272447224597,-1.4334569864451665,-1.4688677700918824,-1.3013873680736883
1286,ADR.AX,N.A,-1.220066307951519,-1.452054794520548,-1.30290748366487,-21.215500945179585,-3.083568075117371,-12.154958132278693,-0.9200377064633797,-0.9837832443490844,-0.9060708288325221,-1.220066307951519,-1.452054794520548,-1.30290748366487
385,WQG.AX,N.A,-0.18850572007890845,0.15188673850351694,0.17055715739324895,,,,-0.17135502915334966,0.14339427641498884,0.15612243668210984,,,
1060,KM1.AX,N.A,,,-0.038285348620777135,,,,,,-0.03689714088976194,,,-0.038285348620777135
168,ASK.AX,Real Estate,0.20202592550798198,,0.11722528729879117,0.38955567209363307,,0.7293142706811935,0.08683698869335843,,0.07291359414846549,0.17150229603223616,,0.0811253981915382
211,CQE.AX,Real Estate,0.2684287372243645,0.039357672064098695,-0.013460613968820822,3.6199804113614102,0.7532467532467533,0.14480408858603067,0.19789136674762642,0.02700775265131473,-0.008823264607904925,0.20390751642351335,0.027520570102440283,-0.00897168882887419
132,BWP.AX,Real Estate,0.21145466139301353,0.015000554962891072,0.07048967131651357,3.2659605017556226,0.3382304516325135,1.183989038950871,0.17085410551457636,0.012267579878601343,0.05505887938307366,0.17590132635275763,0.012617310504367471,0.056731547420619366
257,COF.AX,Real Estate,0.08312143878954707,-0.06545822215180973,-0.1410756258822713,0.8041435885153139,-0.33031015093932453,-0.7645101709566483,0.05135198605599746,-0.03893904642095476,-0.07868985323149749,0.053537088207797574,-0.04057935189834305,-0.0821065640973241
479,AVJ.AX,Real Estate,0.032009281174048936,0.05116390423129626,0.0023232552852921117,0.08055840910824111,0.11448487454361277,0.005930367420180756,0.01930646991132871,0.026568592110762443,0.0011785259200747245,0.024562461204439574,0.03825485606754328,0.0016058968784790177
122,CLW.AX,Real Estate,0.2357119962778194,-0.04435704661253342,-0.13758585010387384,4.303227069682302,-0.5807265798551536,-1.9592966161583716,0.1632849040890388,-0.0297967299006124,-0.08919015552472048,0.16721713542008101,-0.030739226071472486,-0.0922825256623846
319,CWP.AX,Real Estate,0.09101443066077236,0.07423224708884522,0.09080461445487295,0.16220768925881887,0.12698088182303738,0.17611324505368217,0.0522312631798792,0.04047386470713541,0.053037675426820086,0.06548137691636098,0.05035103272538593,0.06549565723712941
241,UOS.AX,Real Estate,0.03961038480056294,0.04611071787803152,,0.5294157253528936,0.5826769883319219,,0.022501828305108565,0.026406327971686933,,0.03449897140474217,0.04300088834268043,
48,VCX.AX,Real Estate,0.11629375849331063,0.025228590544157003,0.05142642289796494,1.1583319206645195,0.3466970029813275,0.5553446705132098,0.08129896369243944,0.017438947625348457,0.034946854719198735,0.08700757521515616,0.018501356084663297,0.036990334914319134
1317,AU1.AX,Real Estate,0.10400408864436139,-0.29860751183442175,-0.4785864617493025,0.017575974454965868,-0.9701195219123506,-1.295308808639892,0.034181916633878505,-0.08875150195639449,-0.10113986636049567,0.06423826993717938,-0.17491802615066995,-0.22461121448096846
601,TOT.AX,Real Estate,0.1971127151582454,-0.30275806079674505,-0.16871331880498577,174.48717948717947,-3.3942372626997823,-1.1325632932643879,0.18227611385703824,-0.22049675151381296,-0.09970177594356229,0.1971127151582454,-0.2396223726220151,-0.10527426565108114
342,CDP.AX,Real Estate,0.13397476115138776,0.015210249858304315,0.01441069536708619,1.4242113848896982,0.31216642075158935,0.29981509962155906,0.08554676598552143,0.01010761383977215,0.009752341188675311,0.08772608907525455,0.010363055654929877,0.010007199565794647
148,CIP.AX,Real Estate,0.1527460982678481,-0.02946181651204674,0.019380304411938436,1.937791426114728,-0.1471284863876656,0.4500691850632614,0.1013194160210017,-0.019021651753651635,0.012361415767075796,0.10325444826108642,-0.019484753310249958,0.01268148029529631
69,CHC.AX,Real Estate,0.3300224287087472,0.060322684836273587,-0.07310971394713453,1.0933021351272303,0.44397759103641454,-0.18982505529861252,0.2479504634025651,0.04745196728451822,-0.05756645024169615,0.28002235345647875,0.05295491676005563,-0.06362073904325408
149,CQR.AX,Real Estate,0.25722425722425724,0.013492771729430662,0.006409420357362449,3.442231075697211,0.3599624060150376,0.3278917910447761,0.17969130787977255,0.009282337773957886,0.004356029428524395,0.1872539751964671,0.009633886814573165,0.004524053762592388
1049,ACU.AX,Real Estate,0.0757615477376396,0.01910998262728852,0.057132547510223716,0.028152928593441255,0.02083372260318765,0.031599736668861095,0.04105288577638252,0.011126817185615541,0.03718442168438907,0.06705025288849706,0.018139151392148157,0.057034220532319393
991,AXI.AX,Real Estate,0.21971088571200384,-0.19704405223131008,-0.3755577403009907,0.09679781537475782,-1.7180771156735102,-3.310956301456618,0.16738158254996804,-0.16427016293035385,-0.27313477985864754,0.21971088571200384,-0.19704405223131008,-0.31236633538809916
313,SRV.AX,Real Estate,0.1403302300191808,0.057337215567621336,0.2041763098366872,0.061458663113022095,0.05663428760945455,0.11303827370378153,0.04641282419078601,0.018088668308218356,0.05935893926953137,0.1403302300191808,0.057337215567621336,0.2041763098366872
124,HMC.AX,Real Estate,0.09949037088172148,0.06075734674866105,0.058496662366571105,1.617034812703583,1.3729267299074668,1.7953144266337855,0.0815137161133335,0.05058185835024533,0.0421373063280019,0.08554682849715256,0.05808906596757547,0.0519280450389244
274,HCW.AX,Real Estate,,0.02516679229298133,0.0074042279214507995,2.1636824462431528,0.8407960199004975,0.5421875,,0.016707352930837763,0.00435895006159386,,0.01735258038024486,0.004535892716276624
133,HDN.AX,Real Estate,,0.032894525089317325,0.027024354875918664,1.805849722642461,0.4618485459257126,0.42909397861564436,,0.021112212857378947,0.017062538364701355,,0.02166172106824926,0.01747487986020096
290,PPC.AX,Real Estate,0.09873076353287644,0.12627082258844116,0.06402362655745573,0.3504460205033493,0.3143282471157425,0.18927893902063975,0.05558028576315591,0.0693441896078128,0.03440999104210493,0.06413097841543183,0.08183701899181665,0.04091703413633713
233,LIC.AX,Real Estate,0.21374730624182253,0.16743090664142596,0.07368208448694247,0.5736597984122737,0.5177394819286973,0.3125659978880676,0.09943680709286278,0.07453416149068323,0.03697944817538879,0.14033533561985612,0.10274011267542027,0.04872168811646647
57,MGR.AX,Real Estate,0.08342925549058428,-0.015219296222847392,-0.0808720112517581,0.4795373665480427,-0.01774819744869662,-0.19796610169491524,0.054713448879763274,-0.009681110100624871,-0.04963314630988347,0.06069945062307383,-0.010865986170563056,-0.05588725354068314
116,NSR.AX,Real Estate,3.2493089005235603,1.3364422439215653,0.7970033330910525,2.4453018087701555,1.1782457806335531,0.8508673647931352,0.16989608607015688,0.0742008729255628,0.04724100264063892,0.5876877958890508,0.2678222141975866,0.15801717340777477
448,EGH.AX,Real Estate,0.08607099040086777,0.15768615040187003,0.08857902661663263,0.42156038858449024,0.9182866556836903,0.5921343671762962,0.047832104805742424,0.09118949021847779,0.05152523593462884,0.05117704703491849,0.10015003162687605,0.05754696633325999
798,EDC.AX,Real Estate,0.11395918514179976,0.03307785876869413,0.03691974188739797,,,,0.10614218538194613,0.02841376861691777,0.030189093668828246,0.11344281398609897,0.032981382549534435,0.03686727421224894
449,ECF.AX,Real Estate,0.14104047355812047,-0.09225656707281232,-0.09176853051447972,1.0420952339706806,-0.5318711310642169,-0.3577094597261139,0.09019646073094269,-0.058232519249615644,-0.05338701890157168,0.09262330841487858,-0.06006963567288036,-0.05527210708349806
41,SGP.AX,Real Estate,0.13848082226121836,0.04284949116229245,0.030395136778115502,0.5551601423487544,0.2126068376068376,0.15021746403479425,0.0695385080188323,0.023749122901711016,0.018100890207715135,0.09468307565733092,0.030432978281920046,0.02124991291019299
50,GPT.AX,Real Estate,0.040545677604409656,-0.02158069606736774,-0.019227913527081468,0.7668910496135627,-0.030885457171425396,0.022049155456660263,0.027226394460736963,-0.014296777268124145,-0.012579286484318199,0.02815152514921568,-0.014957511319408305,-0.01315569539354014
64,DXS.AX,Real Estate,0.1239367699281337,-0.0530515068811335,-0.14079031258499003,2.0321137745154263,-0.70586128685687,-1.617777273243274,0.08666271583220932,-0.03637686045184393,-0.09205716184778996,0.08998142904475127,-0.037984261920666555,-0.09665097544701612
10,GMG.AX,Real Estate,0.23078249054461017,0.09056128373043519,-0.005562007384141249,1.9385592185592186,1.0304529293553872,0.002757257309333056,0.17827955529329442,0.06862796856989503,-0.004133293491003086,0.19803473438750768,0.07689027891765066,-0.004649490036974964
412,GDF.AX,Real Estate,0.384925559162318,-0.011796645343923377,-0.11432817614518608,4.284879409059895,0.0473444035999493,-1.1709724710864962,0.23152728027654296,-0.007375241967428755,-0.07103443083178264,0.23458187469846534,-0.00747759298494479,-0.0720345489282331
255,RFF.AX,Real Estate,0.26717170588066214,0.0987239786292016,0.08021530274057147,2.709115576415371,1.1779527559055119,1.0743425205133599,0.17102112127529864,0.06146535199577994,0.046607952527039885,0.17648778870005913,0.0627305146268086,0.047516156788990696
430,FRI.AX,Real Estate,0.04493863482311542,0.012986636399035634,0.06687059856495849,0.17296341992063757,0.19452916208143373,0.14616260704193573,0.031618971963023254,0.007967307355082685,0.02899836608013805,0.033972326229028176,0.008414514836789278,0.031253382426160756
89,LLC.AX,Real Estate,-0.014275414563806777,-0.03422081274430268,-0.2621520202460948,-0.007821355701654953,-0.007820901358881612,-0.1188978086352788,-0.005806281340723146,-0.013138892821747133,-0.08586291659520952,-0.010654326302195437,-0.024170443298432046,-0.15880735884965108
839,DGH.AX,Real Estate,0.07600903466561917,0.020552915564502915,0.02506158621689026,3.7839643652561246,1.2884231536926147,1.4089897641299511,0.05013278062050651,0.01341242966621687,0.016396141966838477,0.06541029324769712,0.016889270760530147,0.020677460561173443
30,SCG.AX,Real Estate,0.0160193980735155,0.009617314465287763,0.058272528704687944,0.6831848325806583,0.32462255507309884,0.725114709339805,0.008158579332413254,0.004812997570110432,0.02915042262281608,0.008757388864773214,0.005162863396656389,0.030723890327008372
1020,AR9.AX,Technology,-0.48629045116853137,-0.5047910836421887,-0.37205696559957285,-3.156838257993195,-2.4666975963869398,-0.46557059904074866,-0.3305701845074861,-0.3182525375495522,-0.2051531968203678,-0.48629045116853137,-0.5047756182608326,-0.3564455876377005
759,KYP.AX,Technology,-0.058290997466827726,0.00941849335878684,0.03086146732210007,-0.048566947664904526,0.007303481593395911,0.031560781772641634,-0.045441492929548404,0.007157983042591839,0.023929432353086134,-0.058290997466827726,0.00941849335878684,0.03086146732210007
791,5GN.AX,Technology,-9.508215513947269,-0.9702828865137872,1.5718807157057655,-0.22941445319558262,-0.19494892758326574,-0.5563888438462786,-0.22672437357630978,-0.14870443634771457,0.45215068029389427,-0.6718507418357567,-0.40128282220885947,1.073875675029609
1255,KNO.AX,Technology,-0.3220676534137816,-0.2741908926354666,0.02691386603172187,-0.3392781985411005,-0.21593068418038494,0.02598707468519246,-0.20473537655867496,-0.15015180479835902,0.013889706252285604,-0.3220676534137816,-0.2741908926354666,0.02691386603172187
1319,RKT.AX,Technology,-0.28229749304128104,-0.3366234447165594,,-0.40547461305524624,-0.27982025777695363,,-0.21030257437256397,-0.25681625225342125,,-0.26988496051042354,-0.32249638141997794,
1039,ASV.AX,Technology,-0.8747489241432644,-0.8369901575157414,-0.009314048062127845,-3.973840353742065,-2.4059272419779716,0.012658215465522014,-0.639063750291897,-0.583116156131832,-0.0068456579893991995,-0.8747489241432644,-0.8369901575157414,-0.009314048062127845
707,RKN.AX,Technology,2.4238788438142382,0.30334232246465637,,0.09094471219779789,0.09879395852119026,,1.0334478071116835,0.1372256657342485,,1.7022317154010458,0.2500280652910932,
1568,RLG.AX,Technology,-0.4500316913315287,-0.46605782146549896,-0.6642501245243805,-0.15636809896831613,-0.18539360268565036,-0.2064986782445873,-0.29377729078415094,-0.25049030956667107,-0.3014779983120766,-0.4500316913315287,-0.4396393168924054,-0.5038789653678034
366,ATA.AX,Technology,0.19194898365882823,0.17052985646251706,0.08559031422772763,0.09194045560484174,0.0988925089207929,0.0605377848606925,0.07402284010390249,0.07360926926214632,0.043790197333381076,0.17593765221626886,0.157299746563244,0.07875397432285587
1336,JCS.AX,Technology,-0.013178011835200417,-0.07004631533263754,-0.5435077318208572,0.03346824028198755,0.021001103973144582,-0.12792053525366176,-0.00423999197601157,-0.022157590634783526,-0.1732501798063045,-0.013178011835200417,-0.07004631533263754,-0.5435077318208572
787,RZI.AX,Technology,-0.2235344617562096,-0.15431774195352793,-0.04703867848509267,,,,-0.20023902312288905,-0.13942346567477965,-0.04263428773579523,-0.21933589081015858,-0.1513030888030888,-0.046581798685834695
749,JAN.AX,Technology,-0.21055181882160204,-0.37489400114889077,-0.25485008818342153,-0.29084850320839417,-0.28511249634752117,-0.24800278680910356,-0.136986301369863,-0.21363158099840224,-0.1514476614699332,-0.21055181882160204,-0.37489400114889077,-0.25485008818342153
730,AXE.AX,Technology,-0.583548292507523,-0.3265800230958259,-0.20096686604219374,,,,-0.5662384375882383,-0.3154525714047081,-0.19174579493305904,-0.583548292507523,-0.3265800230958259,-0.20096686604219374
534,4DS.AX,Technology,-1.4396576768598808,-1.0471095673985498,-0.8005907145975156,-6725921.0,,,-1.2612589978635476,-1.0032407449090333,-0.7664292499762367,-1.4396576768598808,-1.0471095673985498,-0.8005907145975156
595,VNL.AX,Technology,-4.664906002183214,26.84989556989975,-7.900156781391719,-58.89742221375137,-16.656953087293395,-3.1798618872062083,-1.2929884055849536,-1.5120221140152335,-1.2426912736558795,-2.975551352429113,-16.16611242431596,-4.403532043716727
292,RUL.AX,Technology,-0.0673802334860838,0.062496823487556544,0.15214391802226968,-0.029173831956790273,0.053875857536047324,0.09631792672354793,-0.03848684210526316,0.03334327575765793,0.07573484056398658,-0.0673802334860838,0.062496823487556544,0.15214391802226968
1137,Z2U.AX,Technology,,-1.2825263409516903,-1.6151470222252218,-1.0329419321447049,-1.1230864381423604,-0.362910831259253,,-0.7492595626014007,-0.4457884381421395,,-0.9211441219153149,-0.5657913535155624
1221,VR1.AX,Technology,-0.3487308249034025,-0.46268288275544506,-0.666470527990022,-0.3971715709748436,-0.41946405826011857,-0.26547459485804803,-0.19284346674363279,-0.2678496781068454,-0.22335168095750155,-0.2924524379315277,-0.35806341675914694,-0.4043846000978896
672,RTH.AX,Technology,-0.21283723582451264,-0.09822780975461981,-0.03026692087702574,-0.3831652257444765,-0.09206484641638225,0.015079414127680614,-0.16353131246748268,-0.07138729119079726,-0.020312958174499508,-0.21160796541705051,-0.09822780975461981,-0.03026692087702574
1343,W2V.AX,Technology,-2.884603224786595,12.765765765765765,,-3.4651340996168583,-1.9404587603709127,,-0.9459823742773874,-0.9879154078435055,,-2.498357064622125,-5.660452729693741,
576,IOD.AX,Technology,-3.877122378001161,-2.23738744162646,-12.34881890076858,-2.980316244700001,-2.1009199069984135,-1.62293274126907,-1.6687683900798655,-1.0622679876914514,-1.8027086208322631,-3.877122378001161,-2.23738744162646,-7.718286092738273
579,IRI.AX,Technology,0.018127951658795577,-0.3976678209637587,0.36604040881033495,-0.03800085895620914,-0.18413816807011513,0.3028982375258128,0.011906642673561472,-0.2729412204187602,0.26611475401796003,0.017446488964672272,-0.3976678209637587,0.36604040881033495
1258,ROC.AX,Technology,-0.40791898304645136,-1.4842200098309548,27.49764757893757,-3.245256007755871,-5.520545193417878,-4.043641165938081,-0.3314538859132982,-0.8985609767348037,-2.446287780053887,-0.40791898304645136,-1.4842200098309548,27.49764757893757
735,AV1.AX,Technology,-5.246249337200961,-4.974918151930977,-14.425337120378007,-4.452313571159281,-3.439150855749369,-2.6037546851774827,-1.5870105142853748,-1.3552804245375094,-1.4521961034628754,-5.246249337200961,-2.6923736100764235,-2.41850594333743
1340,AUA.AX,Technology,-0.5911944348743551,-1.0318865503660333,-0.6707612254712586,-1.4237241651514865,-1.3557148255539326,-0.8999732191100644,-0.4895168931025269,-0.7317869381206649,-0.3330728107189416,-0.5840387118853637,-1.0109006819999047,-0.6478550116901605
779,PRO.AX,Technology,-0.1455141626389388,-0.1827095225396572,-0.4124127732177823,-0.113362214976656,-0.14095265655729483,-0.1985384183284797,-0.07657005799289916,-0.09059523443511153,-0.1637260427784619,-0.1455141626389388,-0.1827095225396572,-0.4124127732177823
917,IXU.AX,Technology,-0.9875912177396798,-2.3587797411042435,-4.325171914124889,-13.97298019181884,-21.386269753638267,-1.4404148664343086,-0.8267475732238411,-1.6541865998314005,-1.4581284995177335,-0.9862618153772901,-2.109998383417598,-2.717118506043977
1138,ATV.AX,Technology,-0.26340699992984934,-0.12123764337762268,-0.3847410197350477,-0.663164621023328,-0.1514623304794014,-0.583574810289103,-0.1979538333364862,-0.0871368143049407,-0.2683366810565054,-0.24283626701488317,-0.10917273612828744,-0.3263167366158015
164,IRE.AX,Technology,0.108520839042119,-0.38957130834686365,0.2727798509184543,0.12832401185898681,-0.16824798679330014,0.1774287773352396,0.05182502363867317,-0.15341816392323065,0.1164827513727963,0.06362582141476614,-0.18861730171785193,0.14885041262934537
351,WBT.AX,Technology,-0.7273046614721101,-0.5585203512620878,-0.5623731131346972,,,-44.54987777415336,-0.699252586340792,-0.5328904815186946,-0.5303719049710776,-0.7273046614721101,-0.5585203512620878,-0.5623731131346972
28,XRO.AX,Technology,-0.0102942760000008,-0.10913781056032944,0.14150290190987538,0.03613267093288572,-0.027740155612923412,0.17456048576033298,-0.00419761155508863,-0.047138620414159595,0.06359340152859369,-0.005205508335986394,-0.05706691173841222,0.07565499391794583
337,APX.AX,Technology,-0.8856699354274643,-0.9807918333104911,-0.19321819489843708,-0.6146784736160028,-0.45607519083410253,-0.08527221119576583,-0.6342520739979367,-0.5758560737768862,-0.12284918756462096,-0.8856699354274643,-0.9807918333104911,-0.19321819489843708
987,QFE.AX,Technology,-0.6635727683469193,-0.6399030668875796,-0.534693175958288,-2.3360912213855074,-1.031199569661108,-0.47741080304871314,-0.2887156020662865,-0.17688182185122597,-0.07851187521558796,-0.3645800718277047,-0.20834121234257094,-0.09475939521328987
1504,NVQ.AX,Technology,-1.5198027414407536,-3.1327744054663316,,-62.348633301787004,-223.81011886619933,,-1.0601533905873284,-1.5695640105884396,,-1.3323213330497368,-2.4733088459462667,
629,WRK.AX,Technology,-0.24399879417511702,-0.29680830856823676,-0.35891035198721455,-0.9088898468241257,-0.6199302271253381,-0.5021011405159294,-0.2212283112143277,-0.22760058560036486,-0.10395723522496592,-0.24024234887737478,-0.2855193607673791,-0.3456271427965194
135,PXA.AX,Technology,0.019029886004442425,-0.01742565472868359,-0.014590055644230096,0.13830983572769054,0.038544725915423676,0.03548228679309645,0.013342586212213129,-0.0130564497157801,-0.010400402804852136,0.01416659805203604,-0.014074971780777159,-0.011500612159222054
251,AD8.AX,Technology,-0.057830918845976687,0.12863185883490452,0.07853246484222155,-0.0926726000172816,0.02216674557741144,0.13214477006656974,-0.04945518297419054,0.10802882663418595,0.06914440886799335,-0.057830918845976687,0.12863185883490452,0.07853246484222155
16,WTC.AX,Technology,0.16082934082273254,0.1322241954076705,0.12794858686920324,0.40360588328325164,0.37568857877341166,0.36718824997600075,0.1271136645557224,0.09819300802850466,0.09581274951236853,0.16082934082273254,0.12356246542638367,0.11910535022320923
1386,AD1.AX,Technology,-0.5599805598841574,-2.384714731633902,-2.45013571180562,-0.38103932420039455,-1.1571030031521694,-0.21493946364472188,-0.22653296478866208,-0.6351595792547623,-0.13826583445260857,-0.41478650675059175,-1.1750568924435736,-0.3184290912690335
1216,NVU.AX,Technology,-4.129532714557006,11.284107799165671,,-15.867176137218516,-20.921803836663837,,-1.7022120323013366,-4.593950827743965,,-2.084245105224584,-64.30498533724341,
85,NWL.AX,Technology,0.562768457735635,0.5908962919944388,0.6231663608265532,,,,0.41562017200294776,0.45055671292801813,0.4745411545062057,0.485303817207354,0.5247045494501201,0.5631776269125545
151,NXL.AX,Technology,-0.0828549719890501,-0.02070348892128118,0.01802939372307339,-0.14756089554198673,-0.02221795960869208,0.041057579424976315,-0.06175368433031759,-0.014831129715995409,0.012935039131967767,-0.0828549719890501,-0.02070348892128118,0.01802939372307339
47,NXT.AX,Technology,0.005436706304235444,-0.01290065823997408,-0.015108874179075719,-0.016660711095229586,0.13855213884189874,0.12382740140031706,0.0032516651485824887,-0.007511644939211953,-0.009738056729816463,0.003512379224732315,-0.008013642663294651,-0.01028504863416623
189,OCL.AX,Technology,0.359257354831601,0.31123345091730253,0.3778112752487187,0.22052159524660137,0.20204004810914533,0.3343960140761646,0.15220275027716726,0.1404545272889552,0.18830954169797146,0.359257354831601,0.31123345091730253,0.3778112752487187
1148,X2M.AX,Technology,,-6.643836447742638,-13.709219425225175,-0.9777962035257678,-0.38970297393667547,-0.4154860902530906,,-0.582969418147822,-0.47032143411901495,,-2.839300339325838,-2.159825380223156
515,OIL.AX,Technology,-0.5036477257077316,-0.9030963972129883,-0.7167126490080048,-4.146808760570916,-2.570680522324989,-5.223925323899882,-0.43016974687226495,-0.6876540614138367,-0.5970355865658088,-0.5036477257077316,-0.8994017629638693,-0.7133428571327682
925,XF1.AX,Technology,3.1490973443687884,-5.291715892443646,1.8776975742220752,0.0702512780886079,-0.1335583486021215,-0.2348847192195394,0.04148518526974127,-0.15598546403474609,-0.2626750876306536,0.15141240592823957,-0.6278674860825735,-1.5994083894730826
1464,ADS.AX,Technology,-0.2740750281393561,-1.0696081341991428,-4.883240931357174,-0.41497391020582136,-1.3195618652688952,-1.236350364738656,-0.18285669453753928,-0.6006766735847525,-0.9684786288347179,-0.27269221098930246,-1.0696081341991428,-4.883240931357174
992,NOV.AX,Technology,-0.7632315813633234,-1.06840470244259,-5.013303493721248,-0.48794348026416834,-0.6454501141640371,-0.3721065759108604,-0.19025986657664978,-0.20504307775037117,-0.14962280744069376,-0.6854092379990518,-0.8800655617066113,-1.8694422550883212
1452,AER.AX,Technology,-0.12244886132323816,-0.08129588715307702,-0.3104839035334876,-0.0954843840546765,-0.24643230046103748,-0.20024514823417822,-0.08775035450860819,-0.0621772041663414,-0.2218817606690572,-0.12244886132323816,-0.08129588715307702,-0.3104839035334876
314,QOR.AX,Technology,-0.6445142072199086,-0.5350292877252899,-0.36905773262035885,-1.416093800841304,-1.046635072745422,-0.5360798047859004,-0.42850218289549014,-0.3279956275682532,-0.18727460455233041,-0.6402986740001567,-0.5088183606307831,-0.31145116509740844
1334,8CO.AX,Technology,-0.4163512446431665,-0.6646855570326458,-1.4703433067431513,-0.5120921104453102,-0.45574649585385574,-0.30840814889497015,-0.31868641194119995,-0.45664497601014586,-0.5736633621241278,-0.4163512446431665,-0.6646855570326458,-1.4703433067431513
